Date,GPE,Latitude,Longitude,Country
21,LVIV,49.841952,24.0315921,Ukraine
21,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
21,GERMANY,51.0834196,10.4234469,Germany
21,ITALY,42.6384261,12.674297,Italy
21,EGYPT,26.2540493,29.2675469,Egypt
21,CHERNIHIV,51.272593,31.7417235,Ukraine
21,ZHYTOMYR,50.9080532,28.3867504,Ukraine
21,AMMONIA,40.64244395,22.882744600000002,Greece
21,UNITED ARAB EMIRATES,24.0002488,53.9994829,United Arab Emirates
21,SAUDI ARABIA,25.6242618,42.3528328,Saudi Arabia
21,UAE,24.0002488,53.9994829,United Arab Emirates
21,LITHUANIA,55.3500003,23.7499997,Lithuania
21,SWEDEN,59.6749712,14.5208584,Sweden
21,VILNIUS,54.6870458,25.2829111,Lithuania
21,BERLIN,52.5170365,13.3888599,Germany
21,MOLDOVA,47.2879608,28.5670941,Moldova
21,ROMANIA,45.9852129,24.6859225,Romania
21,SATOYA,-21.1294452,-65.3012899,Bolivia
21,LUHANSK,49.2724587,38.9150477,Ukraine
21,LONDON,51.5073219,-0.1276474,United Kingdom
21,HOLOCAUST,49.6089657,6.1317644,Luxembourg
21,BUCHENWALD,50.790152,15.2703757,Czechia
21,EUROPE,51.0,10.0,Germany
21,NORTHERN TERRITORIES,61.3521936,-117.652164,Canada
21,MIDDLE EAST,39.3014159,-76.5888477,United States
22,UKRAINE,49.4871968,31.2718321,Ukraine
22,RUSSIA,64.6863136,97.7453061,Russia
22,CRIMEA,45.28350435,34.20081877526554,Ukraine
22,DONBAS,49.4183248,17.310880143943606,Czechia
22,MOLDOVA,47.2879608,28.5670941,Moldova
22,ODESA,46.4843023,30.7322878,Ukraine
22,MARIUPOL,47.0957648,37.5499621,Ukraine
22,UNITED STATES,39.7837304,-100.445882,United States
22,SULLIVAN,41.7156311,-74.7804323,United States
22,MOSCOW,55.7504461,37.6174943,Russia
22,JAPAN,36.5748441,139.2394179,Japan
22,CANADA,61.0666922,-107.991707,Canada
22,ISRAEL,31.5313113,34.8667654,Israel
22,INDIA,22.3511148,78.6677428,India
22,WASHINGTON,38.8950368,-77.0365427,United States
22,AUSTRALIA,-24.7761086,134.755,Australia
22,MELITOPOL,46.8400009,35.35786473485406,Ukraine
22,CHINA,35.000074,104.999927,China
22,LONDON,51.5073219,-0.1276474,United Kingdom
22,ST,50.0601579,13.83074794209991,Czechia
22,POLAND,52.215933,19.134422,Poland
22,ROMANIA,45.9852129,24.6859225,Romania
22,NETHERLANDS,52.15517,5.38721,Netherlands
22,BELARUS,53.4250605,27.6971358,Belarus
22,SPEEDO,51.4380781,0.2702485,United Kingdom
22,TOKYO,35.6828387,139.7594549,Japan
22,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
22,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
22,SUMY,50.90007875,34.809040734367024,Ukraine
22,LEBANON,33.8750629,35.843409,Lebanon
22,EGYPT,26.2540493,29.2675469,Egypt
22,YEMEN,16.3471243,47.8915271,Yemen
22,FRANCE,46.603354,1.8883335,France
22,SAUDI ARABIA,25.6242618,42.3528328,Saudi Arabia
22,LVIV,49.841952,24.0315921,Ukraine
22,KRAMATORSK,48.7389415,37.5843812,Ukraine
22,MEXICO,23.6585116,-102.0077097,Mexico
22,SOUTH AFRICA,-28.8166236,24.991639,South Africa
22,NORTH KOREA,40.3736611,127.0870417,North Korea
22,KYIV,50.4500336,30.5241361,Ukraine
22,LYSYCHANSK,48.917267,38.4285981,Ukraine
22,BRUSSELS,50.8465573,4.351697,Belgium
22,TENNESSEE,35.7730076,-86.2820081,United States
22,LUHANSK,49.2724587,38.9150477,Ukraine
22,HAYDAY,51.5186221,0.0191207,United Kingdom
22,SEVERODONETSK,48.9477095,38.4936024,Ukraine
22,GENEVA,46.2017559,6.1466014,Switzerland
22,TURKEY,38.9597594,34.9249653,Turkey
22,ANKARA,39.9207886,32.8540482,Turkey
22,ITALY,42.6384261,12.674297,Italy
22,GERMANY,51.0834196,10.4234469,Germany
22,PARIS,48.8588897,2.3200410217200766,France
22,BERLIN,52.5170365,13.3888599,Germany
22,AUSTRIA,47.59397,14.12456,Austria
22,PAVLOHRAD,48.5317201,35.8703535,Ukraine
22,IRPIN,50.5206777,30.2448725,Ukraine
22,WASHINGTON DC,38.8950368,-77.0365427,United States
22,WARSAW,52.2319581,21.0067249,Poland
22,NEW YORK,40.7127281,-74.0060152,United States
22,REPUBLIC OF MOLDOVA,47.2879608,28.5670941,Moldova
22,DONETSK,48.0158753,37.8013407,Ukraine
22,BRAZIL,-10.3333333,-53.2,Brazil
22,MORAES,-31.3941885,-53.1169784,Brazil
22,SAO PAULO,-23.5506507,-46.6333824,Brazil
22,HUNGARY,47.1817585,19.5060937,Hungary
22,EUROPE,51.0,10.0,Germany
22,PACIFIC,47.2640129,-122.2485492,United States
22,NORTHERN TERRITORIES,61.3521936,-117.652164,Canada
22,INTERFAX,4.8643962,-74.0502756,Colombia
22,CHERNIHIV,51.272593,31.7417235,Ukraine
22,NOVOSELIVKA,49.07541,37.69735,Ukraine
22,PENINSULA,48.870745,2.2933072,France
23,UKRAINE,49.4871968,31.2718321,Ukraine
23,RUSSIA,64.6863136,97.7453061,Russia
23,MOSCOW,55.7504461,37.6174943,Russia
23,UNITED STATES,39.7837304,-100.445882,United States
23,LUHANSK,49.2724587,38.9150477,Ukraine
23,RUBIZHNE,49.0222573,38.3667937,Ukraine
23,PAKISTAN,30.3308401,71.247499,Pakistan
23,CHINA,35.000074,104.999927,China
23,BRUSSELS,50.8465573,4.351697,Belgium
23,WASHINGTON,38.8950368,-77.0365427,United States
23,NEW YORK,40.7127281,-74.0060152,United States
23,INDONESIA,-2.4833826,117.8902853,Indonesia
23,JAKARTA,-6.1753942,106.827183,Indonesia
23,RIVNE,51.2074112,26.5208033,Ukraine
23,LIVOBEREZHNYI,47.1145914,37.6543961,Ukraine
23,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
23,JAPAN,36.5748441,139.2394179,Japan
23,CANADA,61.0666922,-107.991707,Canada
23,AUSTRALIA,-24.7761086,134.755,Australia
23,QATAR,25.3336984,51.2295295,Qatar
23,FINLAND,63.2467777,25.9209164,Finland
23,SOUTH KOREA,36.638392,127.6961188,South Korea
23,SWEDEN,59.6749712,14.5208584,Sweden
23,NEE,42.6878617,-2.9421567,Spain
23,SETAE,35.0315917,126.9444028,South Korea
23,CHERNIHIV,51.272593,31.7417235,Ukraine
23,KYIV,50.4500336,30.5241361,Ukraine
23,GERMANY,51.0834196,10.4234469,Germany
23,KHARKIV,49.9923181,36.2310146,Ukraine
23,MARIUPOL,47.0957648,37.5499621,Ukraine
23,NEW YORK CITY,40.7127281,-74.0060152,United States
23,POLAND,52.215933,19.134422,Poland
23,WARSAW,52.2319581,21.0067249,Poland
23,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
23,PESKOV,53.732456,62.39222,Kazakhstan
23,FRANCE,46.603354,1.8883335,France
23,UKRAINE�,49.4871968,31.2718321,Ukraine
23,CHERNOBYL,51.2705477,30.2195609,Ukraine
23,BULGARIA,42.6073975,25.4856617,Bulgaria
23,HUNGARY,47.1817585,19.5060937,Hungary
23,ROMANIA,45.9852129,24.6859225,Romania
23,SLOVAKIA,48.7411522,19.4528646,Slovakia
23,STOLTENBERG,54.3437602,10.3461093,Germany
23,BELARUS,53.4250605,27.6971358,Belarus
23,SCHOLZ,51.86566365,9.094225016240884,Germany
23,BEIJING,39.906217,116.3912757,China
23,HANOI,21.0294498,105.8544441,Vietnam
23,VIETNAM,13.2904027,108.4265113,Vietnam
23,MANGUSH,47.0743672,37.30517415583803,Ukraine
23,BERDYANSK,46.755678,36.7887623,Ukraine
23,LONDON,51.5073219,-0.1276474,United Kingdom
23,WALLACE,38.9073846,-101.7565099,United States
23,BELGIUM,50.6402809,4.6667145,Belgium
23,BLOOMBERG,62.0850275,7.0284987,Norway
23,ITALY,42.6384261,12.674297,Italy
23,TOKYO,35.6828387,139.7594549,Japan
23,VYCHHOROD,50.5824332,30.485121,Ukraine
23,EUROPE,51.0,10.0,Germany
23,NATO,13.610272,123.5357268,Philippines
23,PENINSULA,48.870745,2.2933072,France
23,DESNA RIVER,50.031511,17.0599634,Czechia
23,ASIA,51.2086975,89.2343748,Russia
24,UKRAINE,49.4871968,31.2718321,Ukraine
24,BLINKEN,70.6538402,23.6965447,Norway
24,UNITED STATES,39.7837304,-100.445882,United States
24,NORTH AFRICA,13.45911,-2.2496367403016495,Burkina Faso
24,RUSSIA,64.6863136,97.7453061,Russia
24,IRAN,32.6475314,54.5643516,Iran
24,WASHINGTON,38.8950368,-77.0365427,United States
24,ISRAEL,31.5313113,34.8667654,Israel
24,MOROCCO,31.1728205,-7.3362482,Morocco
24,ALGERIA,28.0000272,2.9999825,Algeria
24,ITALY,42.6384261,12.674297,Italy
24,BRUSSELS,50.8465573,4.351697,Belgium
24,MOSCOW,55.7504461,37.6174943,Russia
24,ODESA,46.4843023,30.7322878,Ukraine
24,NEW YORK,40.7127281,-74.0060152,United States
24,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
24,LONDON,51.5073219,-0.1276474,United Kingdom
24,BELGIUM,50.6402809,4.6667145,Belgium
24,BERDYANSK,46.755678,36.7887623,Ukraine
24,CRIMEA,45.28350435,34.20081877526554,Ukraine
24,DONBAS,49.4183248,17.310880143943606,Czechia
24,SYRIA,34.6401861,39.0494106,Syria
24,CANADA,61.0666922,-107.991707,Canada
24,CHINA,35.000074,104.999927,China
24,FRANCE,46.603354,1.8883335,France
24,LUHANSK,49.2724587,38.9150477,Ukraine
24,OKSANA,58.4195586,24.3685772,Estonia
24,KYIV,50.4500336,30.5241361,Ukraine
24,MARIUPOL,47.0957648,37.5499621,Ukraine
24,INDONESIA,-2.4833826,117.8902853,Indonesia
24,BULGARIA,42.6073975,25.4856617,Bulgaria
24,SOFIA,-15.2538402,48.2562163,Madagascar
24,POLAND,52.215933,19.134422,Poland
24,WARSAW,52.2319581,21.0067249,Poland
24,BORRELL,41.3751759,2.1668331,Spain
24,AUSTRALIA,-24.7761086,134.755,Australia
24,BELARUS,53.4250605,27.6971358,Belarus
24,KOVALEVA,52.0757246,23.7540121,Belarus
24,BUCHA,50.5485813,30.2207143,Ukraine
24,IRPIN,50.5206777,30.2448725,Ukraine
24,ILLICHIVSK,46.3020943,30.653466,Ukraine
24,EDINBURGH,55.9533456,-3.1883749,United Kingdom
24,SCOTLAND,56.7861112,-4.1140518,United Kingdom
24,STOLTENBERG,54.3437602,10.3461093,Germany
24,CHERNOBYL,51.2705477,30.2195609,Ukraine
24,VIENNA,48.2083537,16.3725042,Austria
24,JAPAN,36.5748441,139.2394179,Japan
24,TOKYO,35.6828387,139.7594549,Japan
24,HUNGARY,47.1817585,19.5060937,Hungary
24,ROMANIA,45.9852129,24.6859225,Romania
24,SLOVAKIA,48.7411522,19.4528646,Slovakia
24,LVIV,49.841952,24.0315921,Ukraine
24,KOTLYARA,47.258089,38.9164561,Russia
24,VINNYTSIA,48.8990315,28.516068,Ukraine
24,GERMANY,51.0834196,10.4234469,Germany
24,LIBYA,26.8234472,18.1236723,Libya
24,MOLDOVA,47.2879608,28.5670941,Moldova
24,SIA,13.4358757,-2.8300467,Burkina Faso
24,ESTONIA,58.7523778,25.3319078,Estonia
24,LATVIA,56.8406494,24.7537645,Latvia
24,LITHUANIA,55.3500003,23.7499997,Lithuania
24,OTTAWA,45.4211435,-75.6900574,Canada
24,BEIJING,39.906217,116.3912757,China
24,CHECHNYA,43.3976147,45.6985005,Russia
24,TROSTIANETS,50.48046,34.96467,Ukraine
24,SWITZERLAND,46.7985624,8.2319736,Switzerland
24,CHERNIHIV,51.272593,31.7417235,Ukraine
24,TURKEY,38.9597594,34.9249653,Turkey
24,NORWAY,60.5000209,9.0999715,Norway
24,MIDDLE EAST,39.3014159,-76.5888477,United States
24,EUROPE,51.0,10.0,Germany
24,WIMBLEDON,51.4214787,-0.2064027,United Kingdom
24,PODIL,50.469128,30.516624,Ukraine
24,PENINSULA,48.870745,2.2933072,France
24,EASTERN EUROPE,41.836891800000004,22.52384962142576,North Macedonia
24,NATO,13.610272,123.5357268,Philippines
25,UKRAINE,49.4871968,31.2718321,Ukraine
25,UNITED STATES,39.7837304,-100.445882,United States
25,WASHINGTON,38.8950368,-77.0365427,United States
25,RUSSIA,64.6863136,97.7453061,Russia
25,HAS.NO,48.0702466,16.3490695,Austria
25,BELARUS,53.4250605,27.6971358,Belarus
25,DONBAS,49.4183248,17.310880143943606,Czechia
25,GEORGIA,32.3293809,-83.1137366,United States
25,MOSCOW,55.7504461,37.6174943,Russia
25,VYSHHOROD,50.5824332,30.485121,Ukraine
25,VINNYTSIA,48.8990315,28.516068,Ukraine
25,CHERNOBYL,51.2705477,30.2195609,Ukraine
25,CHERNIHIV,51.272593,31.7417235,Ukraine
25,LEYEN,51.2657654,7.5173367,Germany
25,BRUSSELS,50.8465573,4.351697,Belgium
25,SPEAKING,50.33031485,6.2030286011453235,Belgium
25,MARIUPOL,47.0957648,37.5499621,Ukraine
25,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
25,PANAMA,8.559559,-81.1308434,Panama
25,LIBERIA,5.7499721,-9.3658524,Liberia
25,TAIWAN,23.9739374,120.9820179,Taiwan
25,BELGOROD,50.5955595,36.5873394,Russia
25,LUHANSK,49.2724587,38.9150477,Ukraine
25,TURKEY,38.9597594,34.9249653,Turkey
25,ISTANBUL,41.0091982,28.9662187,Turkey
25,POLAND,52.215933,19.134422,Poland
25,LVIV,49.841952,24.0315921,Ukraine
25,MEXICO MEXICO,23.6585116,-102.0077097,Mexico
25,MEXICO,23.6585116,-102.0077097,Mexico
25,BEIJING,39.906217,116.3912757,China
25,ST PETER�,44.3238384,-93.9585295,United States
25,GERMANY,51.0834196,10.4234469,Germany
25,GREECE,38.9953683,21.9877132,Greece
25,REPORT GERMANY,50.9700351,7.0219111,Germany
25,AUS,30.19348925,-97.66500963529677,United States
25,KALYNIVKA,49.4583688,28.5262638,Ukraine
25,WARSAW,52.2319581,21.0067249,Poland
25,KYIV,50.4500336,30.5241361,Ukraine
25,ANKARA,39.9207886,32.8540482,Turkey
25,PHOENIX,33.4484367,-112.074141,United States
25,BELGIUM,50.6402809,4.6667145,Belgium
25,AUTONOMOUS REPUBLIC OF CRIMEA,45.6856952,33.9329411,Ukraine
25,CRIMEA,45.28350435,34.20081877526554,Ukraine
25,HUNGARY,47.1817585,19.5060937,Hungary
25,FRANCE,46.603354,1.8883335,France
25,PARIS,48.8588897,2.3200410217200766,France
25,SWITZERLAND,46.7985624,8.2319736,Switzerland
25,BERDYANSK,46.755678,36.7887623,Ukraine
25,CHINA,35.000074,104.999927,China
25,JAPAN,36.5748441,139.2394179,Japan
25,TOKYO,35.6828387,139.7594549,Japan
25,SERHIY,50.2895229,28.6138266,Ukraine
25,JASIONKA,51.9498281,19.3907679,Poland
25,RZESZOW POLAND,50.013064,22.016143457294312,Poland
25,SAMBIR,49.5182487,23.1969805,Ukraine
25,DESNA RIVER,50.031511,17.0599634,Czechia
25,EUROPE,51.0,10.0,Germany
25,PACIFIC,47.2640129,-122.2485492,United States
25,BASILICA,46.7441577,11.648513209806405,Italy
25,ASIA,51.2086975,89.2343748,Russia
26,LVIV,49.841952,24.0315921,Ukraine
26,RUSSIA,64.6863136,97.7453061,Russia
26,UKRAINE,49.4871968,31.2718321,Ukraine
26,CHERNOBYL,51.2705477,30.2195609,Ukraine
26,MOSCOW,55.7504461,37.6174943,Russia
26,WARSAW,52.2319581,21.0067249,Poland
26,POLAND,52.215933,19.134422,Poland
26,UNITED STATES,39.7837304,-100.445882,United States
26,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
26,JAPAN,36.5748441,139.2394179,Japan
26,TOKYO,35.6828387,139.7594549,Japan
26,MARIUPOL,47.0957648,37.5499621,Ukraine
26,DONBAS,49.4183248,17.310880143943606,Czechia
26,GERMANY,51.0834196,10.4234469,Germany
26,WASHINGTON,38.8950368,-77.0365427,United States
26,SLOVAKIA,48.7411522,19.4528646,Slovakia
26,QATAR,25.3336984,51.2295295,Qatar
26,DOHA,25.2856329,51.5264162,Qatar
26,KISHIDA,35.4610773,134.4770731,Japan
26,HIROSHIMA,34.3916058,132.4518156,Japan
26,CHERNIHIV,51.272593,31.7417235,Ukraine
26,BELARUS,53.4250605,27.6971358,Belarus
26,NEW KYIV,50.4262887,30.6595602,Ukraine
26,KHARKIV,49.9923181,36.2310146,Ukraine
26,READ,53.808971650000004,-2.3658204062202675,United Kingdom
26,ZHYTOMYR,50.9080532,28.3867504,Ukraine
26,EASTERN MILITARY DISTRICT,59.3334319,137.38882719604007,Russia
26,KURIL ISLANDS,50.3840378,155.83221429055388,Russia
26,EUROPE,51.0,10.0,Germany
26,NORTHERN,-16.403889749999998,179.04897,Fiji
27,TURKEY,38.9597594,34.9249653,Turkey
27,RUSSIA,64.6863136,97.7453061,Russia
27,UKRAINE,49.4871968,31.2718321,Ukraine
27,SYRIA,34.6401861,39.0494106,Syria
27,LIBYA,26.8234472,18.1236723,Libya
27,UNITED STATES,39.7837304,-100.445882,United States
27,MOSCOW,55.7504461,37.6174943,Russia
27,KYIV,50.4500336,30.5241361,Ukraine
27,WARSAW,52.2319581,21.0067249,Poland
27,LONDON,51.5073219,-0.1276474,United Kingdom
27,POLAND,52.215933,19.134422,Poland
27,ISTANBUL,41.0091982,28.9662187,Turkey
27,LUHANSK,49.2724587,38.9150477,Ukraine
27,KHERSON,46.5421715,33.4079326,Ukraine
27,BLINKEN,70.6538402,23.6965447,Norway
27,JERUSALEM,31.79592425,35.21198075969497,Israel
27,KHARKIV,49.9923181,36.2310146,Ukraine
27,QATAR,25.3336984,51.2295295,Qatar
27,GERMANY,51.0834196,10.4234469,Germany
27,BILD.DE,48.92082565,9.458094344223614,Germany
27,CHINA,35.000074,104.999927,China
27,ROSTOV,47.2213858,39.7114196,Russia
27,DONBAS,49.4183248,17.310880143943606,Czechia
27,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
27,TROSTIANETS,50.48046,34.96467,Ukraine
27,IRELAND,52.865196,-7.9794599,Ireland
27,SWITZERLAND,46.7985624,8.2319736,Switzerland
27,UNITED ARAB EMIRATES,24.0002488,53.9994829,United Arab Emirates
27,EU,50.0491699,1.4175744,France
27,CERI,52.5025395,-3.2573033,United Kingdom
27,BELARUS,53.4250605,27.6971358,Belarus
27,FRANCE,46.603354,1.8883335,France
27,SPAIN,39.3260685,-4.8379791,Spain
27,LVIV,49.841952,24.0315921,Ukraine
27,SOUTH KOREA,36.638392,127.6961188,South Korea
27,NORTH KOREA,40.3736611,127.0870417,North Korea
27,SLOVAKIA,48.7411522,19.4528646,Slovakia
27,HUNGARY,47.1817585,19.5060937,Hungary
27,ROMANIA,45.9852129,24.6859225,Romania
27,WASHINGTON DC,38.8950368,-77.0365427,United States
27,SADIQ KHAN,34.3336752,71.8582626,Pakistan
27,VATICAN CITY,41.903411,12.4528527,Vatican City
27,ROME,41.8933203,12.4829321,Italy
27,SAUDI ARABIA,25.6242618,42.3528328,Saudi Arabia
27,ESTONIA,58.7523778,25.3319078,Estonia
27,MYANMAR,17.1750495,95.9999652,Myanmar
27,COUNTING,53.6231902,-2.498963,United Kingdom
27,CHERNOBYL,51.2705477,30.2195609,Ukraine
27,ATLANTIC,41.403691,-95.0138705,United States
27,CRIMEAN PENINSULA,45.28350435,34.20081877526554,Ukraine
27,EUROPE,51.0,10.0,Germany
27,TWEET,40.2116978,-8.4234878,Portugal
28,CHINA,35.000074,104.999927,China
28,RUSSIA,64.6863136,97.7453061,Russia
28,SIBUR,55.4855026,60.2340254,Russia
28,ITALY,42.6384261,12.674297,Italy
28,UKRAINE,49.4871968,31.2718321,Ukraine
28,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
28,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
28,ISTANBUL,41.0091982,28.9662187,Turkey
28,MARIUPOL,47.0957648,37.5499621,Ukraine
28,TURKEY,38.9597594,34.9249653,Turkey
28,LUHANSK,49.2724587,38.9150477,Ukraine
28,RUBIZHNE,49.0222573,38.3667937,Ukraine
28,VINNYTSIA,48.8990315,28.516068,Ukraine
28,HUNGARY,47.1817585,19.5060937,Hungary
28,UNITED STATES,39.7837304,-100.445882,United States
28,WASHINGTON,38.8950368,-77.0365427,United States
28,GERMANY,51.0834196,10.4234469,Germany
28,IRPIN,50.5206777,30.2448725,Ukraine
28,CHERNOBYL,51.2705477,30.2195609,Ukraine
28,KYIV,50.4500336,30.5241361,Ukraine
28,MOSCOW,55.7504461,37.6174943,Russia
28,DONBAS,49.4183248,17.310880143943606,Czechia
28,RIVNE,51.2074112,26.5208033,Ukraine
28,WARSAW,52.2319581,21.0067249,Poland
28,BRUSSELS,50.8465573,4.351697,Belgium
28,FRANCE,46.603354,1.8883335,France
28,WEEKS,50.721922,-1.162169,United Kingdom
28,IRAN,32.6475314,54.5643516,Iran
28,CARLSBERG,49.504022,8.0417454,Germany
28,NETHERLANDS,52.15517,5.38721,Netherlands
28,SPAIN,39.3260685,-4.8379791,Spain
28,LUXEMBOURG,49.8158683,6.1296751,Luxembourg
28,BELGIUM,50.6402809,4.6667145,Belgium
28,BULGARIA,42.6073975,25.4856617,Bulgaria
28,NEW YORK,40.7127281,-74.0060152,United States
28,BOLIVIA,-17.0568696,-64.9912286,Bolivia
28,HIROSHIMA,34.3916058,132.4518156,Japan
28,NAGASAKI,33.1154683,129.7874339,Japan
28,ANKARA,39.9207886,32.8540482,Turkey
28,BELARUS,53.4250605,27.6971358,Belarus
28,QATAR,25.3336984,51.2295295,Qatar
28,BEIJING,39.906217,116.3912757,China
28,KHARKIV,49.9923181,36.2310146,Ukraine
28,CANADA,61.0666922,-107.991707,Canada
28,JAPAN,36.5748441,139.2394179,Japan
28,POLAND,52.215933,19.134422,Poland
28,LIBYA,26.8234472,18.1236723,Libya
28,SYRIA,34.6401861,39.0494106,Syria
28,HOLLYWOOD,34.0980031,-118.329523,United States
28,LOS ANGELES,34.0536909,-118.242766,United States
28,CALIFORNIA,36.7014631,-118.755997,United States
28,CHORNOBAIVKA,46.6926512,32.5455178,Ukraine
28,ROMANIA,45.9852129,24.6859225,Romania
28,MOLDOVA,47.2879608,28.5670941,Moldova
28,PORTUGAL,40.0332629,-7.8896263,Portugal
28,GREECE,38.9953683,21.9877132,Greece
28,LVIV,49.841952,24.0315921,Ukraine
28,SIBERIA,60.0,100.0,Russia
28,DANUBE RIVER,45.1758803,20.2060379,Serbia
28,EUROPE,51.0,10.0,Germany
28,EASTERN EUROPE,41.836891800000004,22.52384962142576,North Macedonia
28,WHIDBEY ISLAND,48.15814255,-122.59742939440014,United States
28,WESTERN EUROPE,-33.9797952,18.5816802,South Africa
29,UKRAINE,49.4871968,31.2718321,Ukraine
29,RUSSIA,64.6863136,97.7453061,Russia
29,MARIUPOL,47.0957648,37.5499621,Ukraine
29,UNITED STATES,39.7837304,-100.445882,United States
29,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
29,FRANCE,46.603354,1.8883335,France
29,GERMANY,51.0834196,10.4234469,Germany
29,ITALY,42.6384261,12.674297,Italy
29,LUHANSK,49.2724587,38.9150477,Ukraine
29,MOSCOW,55.7504461,37.6174943,Russia
29,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
29,WASHINGTON,38.8950368,-77.0365427,United States
29,TELEGRAM,54.5395787,-5.5007543,United Kingdom
29,CRIMEA,45.28350435,34.20081877526554,Ukraine
29,PESKOV,53.732456,62.39222,Kazakhstan
29,CHINA,35.000074,104.999927,China
29,INDIA,22.3511148,78.6677428,India
29,PUTIN,48.990259,13.8743671,Czechia
29,WASHINGTON DC,38.8950368,-77.0365427,United States
29,BELGIUM,50.6402809,4.6667145,Belgium
29,POLAND,52.215933,19.134422,Poland
29,IRAQ,33.0955793,44.1749775,Iraq
29,CANADA,61.0666922,-107.991707,Canada
29,LVIV,49.841952,24.0315921,Ukraine
29,ISSIA,6.4929499,-6.582576,Côte d'Ivoire
29,VIENNA,48.2083537,16.3725042,Austria
29,CHERNOBYL,51.2705477,30.2195609,Ukraine
29,IRPIN,50.5206777,30.2448725,Ukraine
29,ISTANBUL,41.0091982,28.9662187,Turkey
29,ESTONIA,58.7523778,25.3319078,Estonia
29,LATVIA,56.8406494,24.7537645,Latvia
29,LITHUANIA,55.3500003,23.7499997,Lithuania
29,KYIV,50.4500336,30.5241361,Ukraine
29,KRAINE,27.6492632,49.8195466,Saudi Arabia
29,BELGOROD,50.5955595,36.5873394,Russia
29,AUSTRIA,47.59397,14.12456,Austria
29,DONBAS,49.4183248,17.310880143943606,Czechia
29,PROGRESSIVE,31.8341785,-102.3602586,United States
29,EA,43.3804335,-2.5848533,Spain
29,UKRAYINA,49.4871968,31.2718321,Ukraine
29,MYKOLAYIV,46.9380295,32.0626947,Ukraine
29,JAPAN,36.5748441,139.2394179,Japan
29,AUSTRALIA,-24.7761086,134.755,Australia
29,YEMEN,16.3471243,47.8915271,Yemen
29,HORN OF AFRICA,9.8333333,49.1666667,Somalia
29,MOROCCO,31.1728205,-7.3362482,Morocco
29,LONDON,51.5073219,-0.1276474,United Kingdom
29,ST KITTS,17.31569295,-62.74468058526273,Saint Kitts and Nevis
29,TRANSPORT,55.6736127,12.5795013,Denmark
29,TURKEY,38.9597594,34.9249653,Turkey
29,GREECE,38.9953683,21.9877132,Greece
29,QATAR,25.3336984,51.2295295,Qatar
29,KOREA,36.638392,127.6961188,South Korea
29,IRELAND,52.865196,-7.9794599,Ireland
29,CZECH REPUBLIC,49.8167003,15.4749544,Czechia
29,PRAGUE,50.0596288,14.446459273258009,Czechia
29,CZECHIA,49.8167003,15.4749544,Czechia
29,DONETSK REPUBLIC,47.9955924,37.8041717001132,Ukraine
29,CHERNIHIV,51.272593,31.7417235,Ukraine
29,ALBANIA,41.000028,19.9999619,Albania
29,LICHTENSTEIN,48.4312138,9.256542,Germany
29,MONACO,43.73844905,7.424224092532953,Monaco
29,SINGAPORE,1.357107,103.8194992,Singapore
29,MONTENEGRO,42.9868853,19.5180992,Montenegro
29,NEW ZEALAND,-41.5000831,172.8344077,New Zealand
29,GEORGIA,32.3293809,-83.1137366,United States
29,ASIA,51.2086975,89.2343748,Russia
29,EUROPE,51.0,10.0,Germany
29,EAST,12.2527495,0.8736106,Burkina Faso
29,AFRICA,11.5024338,17.7578122,Chad
29,ALLIES,35.7127141,139.6672335,Japan
29,NATO,13.610272,123.5357268,Philippines
29,LATIN,45.1154321,15.3666841,Croatia
29,AMERICA,51.4371483,5.9799001,Netherlands
29,MIDDLE EAST,39.3014159,-76.5888477,United States
29,PENINSULA,48.870745,2.2933072,France
30,RUSSIA,64.6863136,97.7453061,Russia
30,CHINA,35.000074,104.999927,China
30,UKRAINE,49.4871968,31.2718321,Ukraine
30,MOSCOW,55.7504461,37.6174943,Russia
30,BEIJING,39.906217,116.3912757,China
30,HUANGSHAN,30.13235465,118.15669182577278,China
30,AFGHANISTAN,33.7680065,66.2385139,Afghanistan
30,UNITED STATES,39.7837304,-100.445882,United States
30,TUNXI,29.6986901,118.3098695,China
30,FINLAND,63.2467777,25.9209164,Finland
30,HELSINKI,60.1674881,24.9427473,Finland
30,SAINT PETERSBURG,59.938732,30.316229,Russia
30,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
30,ISTANBUL,41.0091982,28.9662187,Turkey
30,TURKEY,38.9597594,34.9249653,Turkey
30,LYSYCHANSK,48.917267,38.4285981,Ukraine
30,LUHANSK,49.2724587,38.9150477,Ukraine
30,CANBERRA,-35.2975906,149.1012676,Australia
